idDeputado,idProposicao
178983,2222590
204392,2222589
69871,2222587
69871,2222586
74161,2222585
204532,2222584
160575,2222583
204406,2222582
177282,2222581
177282,2222580
204484,2222579
177282,2222578
177282,2222577
204519,2222576
204429,2222575
74419,2222574
177282,2222573
177282,2222572
204464,2222571
204375,2222570
204375,2222569
73531,2222568
74784,2222568
152605,2222568
134812,2222568
76874,2222568
204407,2222568
204509,2222568
204464,2222568
204535,2222568
205548,2222568
204375,2222567
204466,2222566
204375,2222565
204572,2222564
73531,2222563
204561,2222561
204572,2222559
160758,2222558
204400,2222557
160758,2222556
204561,2222555
160758,2222554
204400,2222553
160653,2222552
160653,2222550
160653,2222549
160653,2222547
74075,2222546
204536,2222545
204509,2222544
204488,2222543
160758,2222542
178871,2222542
204509,2222541
74075,2222540
74075,2222539
92102,2222537
160758,2222536
73701,2222533
178992,2222530
204467,2222529
204536,2222528
164359,2222526
204393,2222525
204365,2222524
204365,2222523
204536,2222522
204536,2222521
204394,2222520
204394,2222519
73701,2222518
204524,2222517
92102,2222516
92102,2222515
92102,2222512
92102,2222511
4931,2222508
133968,2222507
204550,2222506
204369,2222504
204369,2222503
204572,2222502
204572,2222501
204572,2222500
204572,2222499
204467,2222498
134812,2222497
204555,2222497
204572,2222497
204467,2222496
204430,2222495
204523,2222494
92699,2222493
151208,2222492
204499,2222491
204499,2222490
204550,2222489
178986,2222487
74419,2222486
204550,2222485
204501,2222484
204503,2222484
204503,2222483
204572,2222482
204380,2222480
133968,2222478
204372,2222477
204371,2222476
204534,2222473
204534,2222472
204534,2222471
204534,2222470
178959,2222469
178992,2222468
204527,2222463
204426,2222462
204426,2222461
141408,2222460
160575,2222458
90842,2222456
90842,2222455
90842,2222454
90842,2222453
204468,2222452
90842,2222451
204519,2222450
204468,2222449
178962,2222448
204468,2222447
178987,2222446
204386,2222445
204386,2222444
204381,2222443
74090,2222442
74090,2222441
74305,2222437
160673,2222434
160673,2222433
178993,2222431
178993,2222430
160575,2222429
204381,2222419
178873,2222416
204381,2222414
90201,2222413
160575,2222411
90201,2222411
204416,2222410
204416,2222409
160639,2222408
204377,2222407
178929,2222406
74060,2222405
204356,2222404
204356,2222403
204356,2222402
178833,2222401
171619,2222396
171619,2222395
205548,2222393
178992,2222392
178986,2222391
178986,2222390
73801,2222389
74459,2222389
73466,2222389
74419,2222389
74749,2222389
74299,2222389
74655,2222389
74079,2222389
73441,2222389
74467,2222389
73586,2222389
74398,2222389
74283,2222389
74270,2222389
74159,2222389
74161,2222389
74160,2222389
74044,2222389
74371,2222389
74158,2222389
133439,2222389
141335,2222389
141405,2222389
141422,2222389
141427,2222389
141488,2222389
141553,2222389
141555,2222389
146307,2222389
152610,2222389
160641,2222389
160669,2222389
160640,2222389
160587,2222389
160635,2222389
160592,2222389
122158,2222389
160512,2222389
160570,2222389
160535,2222389
160559,2222389
160601,2222389
160558,2222389
160653,2222389
75431,2222389
92776,2222389
171617,2222389
171623,2222389
177282,2222389
204480,2222389
178831,2222389
178835,2222389
74646,2222389
133968,2222389
178836,2222389
178871,2222389
178874,2222389
178876,2222389
178879,2222389
178908,2222389
134812,2222389
178909,2222389
178910,2222389
178920,2222389
178929,2222389
178934,2222389
178939,2222389
178959,2222389
178962,2222389
178969,2222389
178970,2222389
66828,2222389
178985,2222389
178986,2222389
178987,2222389
178989,2222389
178990,2222389
178993,2222389
146788,2222389
194260,2222389
204351,2222389
204387,2222389
204388,2222389
204435,2222389
204491,2222389
98057,2222389
204494,2222389
204357,2222389
204439,2222389
204495,2222389
204497,2222389
204500,2222389
204423,2222389
204430,2222389
204396,2222389
204440,2222389
204441,2222389
204360,2222389
133810,2222389
204403,2222389
204406,2222389
204361,2222389
116379,2222389
204501,2222389
204503,2222389
204364,2222389
204505,2222389
198783,2222389
204450,2222389
204451,2222389
204410,2222389
204456,2222389
204521,2222389
204522,2222389
204524,2222389
204463,2222389
204412,2222389
204466,2222389
204372,2222389
204373,2222389
204530,2222389
204467,2222389
135054,2222389
204469,2222389
204536,2222389
68720,2222389
204538,2222389
204474,2222389
204416,2222389
204418,2222389
204542,2222389
204476,2222389
90201,2222389
204381,2222389
204550,2222389
139285,2222389
74356,2222389
74571,2222389
74057,2222389
74060,2222389
141408,2222389
160666,2222389
160610,2222389
160569,2222389
160600,2222389
160619,2222389
204551,2222389
204553,2222389
93083,2222389
69871,2222389
178863,2222389
112437,2222389
204554,2222389
204555,2222389
204556,2222389
204558,2222389
204559,2222389
204561,2222389
204566,2222389
204570,2222389
204571,2222389
197438,2222389
204576,2222389
122974,2222389
178948,2222389
205476,2222389
205550,2222389
178930,2222389
90842,2222389
74052,2222389
74319,2222389
211649,2222389
178984,2222389
211866,2222389
204377,2222388
143084,2222387
143084,2222386
143084,2222385
178833,2222384
204442,2222383
204496,2222382
204530,2222371
204377,2222369
74160,2222368
209189,2222367
204369,2222366
178972,2222365
204369,2222364
204435,2222363
204435,2222362
204435,2222361
204435,2222360
204435,2222359
204435,2222358
204435,2222357
204435,2222356
204435,2222355
204435,2222354
204435,2222353
204435,2222352
204435,2222351
204435,2222350
204435,2222349
204435,2222348
204435,2222347
204461,2222346
204461,2222345
204461,2222344
160666,2222343
204408,2222342
204526,2222341
178961,2222338
204521,2222331
204521,2222330
204521,2222328
74052,2222327
160512,2222326
160512,2222324
204528,2222323
204528,2222322
204523,2222321
204504,2222320
160512,2222319
141508,2222318
204523,2222316
160512,2222315
73801,2222314
74459,2222314
73466,2222314
74419,2222314
74317,2222314
74749,2222314
74299,2222314
74043,2222314
74585,2222314
74467,2222314
73460,2222314
73482,2222314
73586,2222314
74283,2222314
74270,2222314
74273,2222314
74159,2222314
74161,2222314
74160,2222314
74156,2222314
74371,2222314
74366,2222314
133439,2222314
141391,2222314
141405,2222314
141422,2222314
141427,2222314
141431,2222314
141464,2222314
141470,2222314
141488,2222314
141531,2222314
141555,2222314
146307,2222314
151208,2222314
152610,2222314
160669,2222314
143632,2222314
160640,2222314
160758,2222314
160510,2222314
160587,2222314
160635,2222314
122158,2222314
160512,2222314
160535,2222314
160559,2222314
160601,2222314
160558,2222314
160653,2222314
160655,2222314
92776,2222314
177282,2222314
204422,2222314
178831,2222314
204385,2222314
133968,2222314
178874,2222314
178876,2222314
178896,2222314
178908,2222314
134812,2222314
178909,2222314
178920,2222314
178929,2222314
132504,2222314
178934,2222314
178953,2222314
178954,2222314
178962,2222314
178969,2222314
178970,2222314
66828,2222314
178981,2222314
178985,2222314
178987,2222314
178989,2222314
178993,2222314
178997,2222314
204434,2222314
204386,2222314
204351,2222314
204483,2222314
191923,2222314
204388,2222314
204484,2222314
204435,2222314
204491,2222314
204492,2222314
98057,2222314
204439,2222314
204495,2222314
204500,2222314
204425,2222314
204430,2222314
204396,2222314
107283,2222314
204440,2222314
204441,2222314
204360,2222314
204403,2222314
116379,2222314
204501,2222314
204503,2222314
204364,2222314
204505,2222314
204446,2222314
198783,2222314
204451,2222314
204427,2222314
204410,2222314
204517,2222314
204518,2222314
204456,2222314
204459,2222314
204521,2222314
204522,2222314
204463,2222314
204412,2222314
204370,2222314
204372,2222314
204373,2222314
204530,2222314
204467,2222314
204468,2222314
204469,2222314
109429,2222314
68720,2222314
204472,2222314
204539,2222314
204416,2222314
204418,2222314
204541,2222314
204542,2222314
204476,2222314
115746,2222314
90201,2222314
204381,2222314
139285,2222314
74571,2222314
74057,2222314
74060,2222314
141408,2222314
160610,2222314
160569,2222314
160619,2222314
204551,2222314
204552,2222314
204553,2222314
93083,2222314
69871,2222314
178863,2222314
204555,2222314
204556,2222314
204557,2222314
204558,2222314
204559,2222314
204561,2222314
204565,2222314
204566,2222314
204570,2222314
197438,2222314
204576,2222314
122974,2222314
178948,2222314
205476,2222314
178930,2222314
205865,2222314
74052,2222314
178984,2222314
211866,2222314
204554,2222313
141408,2222312
141408,2222311
81297,2222310
81297,2222309
141408,2222308
204523,2222307
204478,2222305
204396,2222304
204518,2222303
122158,2222301
141398,2222300
73801,2222299
74848,2222299
74459,2222299
74419,2222299
74317,2222299
74075,2222299
73531,2222299
74079,2222299
74439,2222299
74467,2222299
73486,2222299
73482,2222299
74784,2222299
73586,2222299
74400,2222299
74398,2222299
74283,2222299
74159,2222299
74161,2222299
74160,2222299
74156,2222299
74376,2222299
74044,2222299
73943,2222299
74371,2222299
74158,2222299
133439,2222299
141335,2222299
141411,2222299
141464,2222299
141470,2222299
141508,2222299
141488,2222299
141398,2222299
152605,2222299
154178,2222299
160641,2222299
160645,2222299
160575,2222299
160534,2222299
160598,2222299
160556,2222299
160587,2222299
160528,2222299
159237,2222299
160592,2222299
160511,2222299
160538,2222299
160535,2222299
160604,2222299
160601,2222299
164360,2222299
171617,2222299
171619,2222299
204480,2222299
178832,2222299
178835,2222299
74646,2222299
133968,2222299
73604,2222299
178866,2222299
178873,2222299
178874,2222299
134812,2222299
178920,2222299
178922,2222299
178927,2222299
132504,2222299
178931,2222299
178945,2222299
178953,2222299
178956,2222299
178964,2222299
178970,2222299
178986,2222299
178987,2222299
178993,2222299
178997,2222299
204434,2222299
194260,2222299
66179,2222299
204483,2222299
204484,2222299
204487,2222299
204488,2222299
204489,2222299
204356,2222299
204389,2222299
204391,2222299
204491,2222299
204492,2222299
204494,2222299
204357,2222299
204495,2222299
204499,2222299
204393,2222299
204394,2222299
157130,2222299
204396,2222299
107283,2222299
204440,2222299
76874,2222299
204441,2222299
204359,2222299
204360,2222299
204403,2222299
204407,2222299
116379,2222299
204501,2222299
204503,2222299
143084,2222299
204505,2222299
204446,2222299
204509,2222299
204448,2222299
204426,2222299
204453,2222299
204410,2222299
204517,2222299
204456,2222299
204459,2222299
204521,2222299
204522,2222299
204429,2222299
204464,2222299
204465,2222299
204370,2222299
204371,2222299
204466,2222299
204373,2222299
204530,2222299
204467,2222299
204468,2222299
204533,2222299
204534,2222299
204535,2222299
204471,2222299
68720,2222299
204472,2222299
204537,2222299
204418,2222299
204377,2222299
204540,2222299
204541,2222299
204542,2222299
204475,2222299
204476,2222299
204544,2222299
204381,2222299
204383,2222299
204549,2222299
204550,2222299
74090,2222299
139285,2222299
74356,2222299
74571,2222299
74057,2222299
74060,2222299
141408,2222299
150418,2222299
160508,2222299
160610,2222299
160569,2222299
160619,2222299
204552,2222299
69871,2222299
178857,2222299
178881,2222299
204554,2222299
204555,2222299
204556,2222299
204558,2222299
92102,2222299
204561,2222299
204567,2222299
81055,2222299
204570,2222299
204571,2222299
204572,2222299
197438,2222299
204575,2222299
205548,2222299
206231,2222299
74052,2222299
209189,2222299
74200,2222299
74319,2222299
73801,2222298
74848,2222298
74459,2222298
74419,2222298
74317,2222298
74305,2222298
74075,2222298
73433,2222298
73531,2222298
74079,2222298
74439,2222298
73441,2222298
74467,2222298
74471,2222298
73486,2222298
73482,2222298
74784,2222298
74400,2222298
74398,2222298
74283,2222298
74273,2222298
74159,2222298
74161,2222298
74160,2222298
74156,2222298
74376,2222298
74044,2222298
73943,2222298
74371,2222298
74158,2222298
133439,2222298
141335,2222298
141411,2222298
141422,2222298
141431,2222298
141464,2222298
141470,2222298
141508,2222298
141488,2222298
141398,2222298
152605,2222298
154178,2222298
160641,2222298
160645,2222298
160669,2222298
160575,2222298
160534,2222298
160598,2222298
160556,2222298
160587,2222298
160528,2222298
159237,2222298
160592,2222298
160511,2222298
160538,2222298
160535,2222298
160604,2222298
160601,2222298
160653,2222298
164360,2222298
171617,2222298
171619,2222298
171623,2222298
204480,2222298
178831,2222298
178832,2222298
178835,2222298
74646,2222298
133968,2222298
73604,2222298
178866,2222298
178873,2222298
178874,2222298
178908,2222298
134812,2222298
178920,2222298
178922,2222298
178925,2222298
178927,2222298
132504,2222298
178931,2222298
178945,2222298
178952,2222298
178953,2222298
178964,2222298
178969,2222298
178970,2222298
178986,2222298
178987,2222298
178989,2222298
178993,2222298
178997,2222298
146788,2222298
194260,2222298
195866,2222298
66179,2222298
204351,2222298
204484,2222298
204437,2222298
204352,2222298
204489,2222298
204355,2222298
204356,2222298
204389,2222298
204391,2222298
204492,2222298
204494,2222298
204357,2222298
204358,2222298
204495,2222298
204499,2222298
204393,2222298
204394,2222298
107283,2222298
204440,2222298
76874,2222298
204441,2222298
204360,2222298
204403,2222298
204407,2222298
116379,2222298
204501,2222298
204503,2222298
143084,2222298
204505,2222298
204446,2222298
204448,2222298
204426,2222298
204453,2222298
204410,2222298
204517,2222298
204518,2222298
204519,2222298
204456,2222298
204459,2222298
204522,2222298
204525,2222298
204464,2222298
204526,2222298
204465,2222298
204370,2222298
204371,2222298
204466,2222298
204530,2222298
204467,2222298
204468,2222298
204533,2222298
204534,2222298
204535,2222298
68720,2222298
204537,2222298
204418,2222298
204377,2222298
204540,2222298
204541,2222298
204542,2222298
204476,2222298
204544,2222298
204381,2222298
204383,2222298
204549,2222298
74090,2222298
139285,2222298
74356,2222298
74571,2222298
74057,2222298
74060,2222298
141408,2222298
160508,2222298
160610,2222298
160569,2222298
160619,2222298
204552,2222298
69871,2222298
178857,2222298
178858,2222298
178863,2222298
178881,2222298
178889,2222298
204554,2222298
204555,2222298
204558,2222298
204561,2222298
204562,2222298
204567,2222298
81055,2222298
204571,2222298
204574,2222298
204575,2222298
204576,2222298
122974,2222298
205476,2222298
205548,2222298
73701,2222298
206231,2222298
74052,2222298
209189,2222298
74200,2222298
73801,2222297
74848,2222297
74459,2222297
74419,2222297
74317,2222297
74305,2222297
74075,2222297
73433,2222297
73788,2222297
73531,2222297
74299,2222297
74079,2222297
74439,2222297
74043,2222297
74467,2222297
74471,2222297
73486,2222297
73482,2222297
74784,2222297
73586,2222297
74400,2222297
74398,2222297
74283,2222297
74270,2222297
74159,2222297
74161,2222297
74160,2222297
74156,2222297
74376,2222297
74044,2222297
73943,2222297
74371,2222297
74158,2222297
133439,2222297
141335,2222297
141411,2222297
141450,2222297
141464,2222297
141470,2222297
141508,2222297
141488,2222297
141398,2222297
152605,2222297
154178,2222297
160641,2222297
160645,2222297
160575,2222297
160534,2222297
160598,2222297
160556,2222297
160640,2222297
160587,2222297
160528,2222297
159237,2222297
160592,2222297
160511,2222297
160538,2222297
160535,2222297
160604,2222297
160601,2222297
160653,2222297
164360,2222297
171617,2222297
171619,2222297
204480,2222297
178832,2222297
204433,2222297
178835,2222297
73604,2222297
178842,2222297
178866,2222297
178873,2222297
178874,2222297
178896,2222297
178908,2222297
134812,2222297
178920,2222297
178922,2222297
178925,2222297
178927,2222297
178929,2222297
132504,2222297
178931,2222297
178945,2222297
178952,2222297
178953,2222297
178956,2222297
178962,2222297
178964,2222297
178969,2222297
178970,2222297
178981,2222297
178985,2222297
178986,2222297
178987,2222297
178997,2222297
194260,2222297
204481,2222297
204351,2222297
204483,2222297
191923,2222297
204484,2222297
204435,2222297
204352,2222297
204355,2222297
204356,2222297
204389,2222297
204391,2222297
204492,2222297
204494,2222297
204495,2222297
204499,2222297
204393,2222297
204394,2222297
204423,2222297
107283,2222297
204440,2222297
76874,2222297
204441,2222297
204359,2222297
204360,2222297
204403,2222297
204405,2222297
204407,2222297
116379,2222297
204501,2222297
143084,2222297
204446,2222297
204509,2222297
204453,2222297
204410,2222297
204516,2222297
204517,2222297
204518,2222297
204456,2222297
204522,2222297
204429,2222297
204525,2222297
204464,2222297
204412,2222297
204526,2222297
204465,2222297
204370,2222297
204371,2222297
204466,2222297
204530,2222297
204467,2222297
204468,2222297
204533,2222297
204534,2222297
204535,2222297
68720,2222297
204537,2222297
204418,2222297
204377,2222297
204540,2222297
204541,2222297
204542,2222297
204475,2222297
204476,2222297
204544,2222297
204381,2222297
204383,2222297
139285,2222297
74571,2222297
74057,2222297
74060,2222297
141408,2222297
160508,2222297
160610,2222297
160569,2222297
160619,2222297
204552,2222297
204553,2222297
69871,2222297
178857,2222297
178881,2222297
204554,2222297
204555,2222297
204556,2222297
204558,2222297
204561,2222297
204567,2222297
81055,2222297
204571,2222297
204572,2222297
204574,2222297
204575,2222297
204576,2222297
122974,2222297
205548,2222297
73701,2222297
206231,2222297
74052,2222297
209189,2222297
74200,2222297
74319,2222297
204530,2222296
73433,2222295
73433,2222294
204405,2222293
204405,2222292
204405,2222291
204405,2222290
204405,2222289
204405,2222288
74057,2222287
204516,2222285
194260,2222284
73466,2222283
74419,2222283
74749,2222283
74655,2222283
74439,2222283
73441,2222283
74467,2222283
73586,2222283
74283,2222283
74270,2222283
74273,2222283
74159,2222283
74376,2222283
74044,2222283
74371,2222283
74366,2222283
74158,2222283
141405,2222283
141411,2222283
141417,2222283
141421,2222283
141428,2222283
141470,2222283
141508,2222283
141518,2222283
141516,2222283
141488,2222283
141531,2222283
141553,2222283
151208,2222283
160575,2222283
160632,2222283
160556,2222283
160640,2222283
160758,2222283
160587,2222283
160635,2222283
160528,2222283
159237,2222283
160511,2222283
122158,2222283
160512,2222283
160570,2222283
160673,2222283
160538,2222283
160535,2222283
160601,2222283
160558,2222283
160653,2222283
160639,2222283
92776,2222283
164360,2222283
171617,2222283
177282,2222283
204422,2222283
204480,2222283
74646,2222283
133968,2222283
178836,2222283
178866,2222283
178874,2222283
178876,2222283
178879,2222283
178908,2222283
134812,2222283
178920,2222283
178921,2222283
178929,2222283
132504,2222283
178934,2222283
178939,2222283
178945,2222283
178951,2222283
178953,2222283
178954,2222283
178956,2222283
178969,2222283
178970,2222283
66828,2222283
178987,2222283
178993,2222283
178997,2222283
146788,2222283
195866,2222283
204386,2222283
204351,2222283
204388,2222283
204484,2222283
204435,2222283
204436,2222283
204352,2222283
204389,2222283
204391,2222283
204492,2222283
98057,2222283
204357,2222283
204439,2222283
204497,2222283
204500,2222283
157130,2222283
204425,2222283
204396,2222283
204441,2222283
204359,2222283
204360,2222283
204403,2222283
116379,2222283
204501,2222283
204503,2222283
204364,2222283
204505,2222283
204446,2222283
198783,2222283
204451,2222283
204432,2222283
204514,2222283
204410,2222283
204456,2222283
204459,2222283
204521,2222283
204412,2222283
204527,2222283
204370,2222283
204371,2222283
204372,2222283
204373,2222283
204530,2222283
204467,2222283
68720,2222283
204472,2222283
204537,2222283
204538,2222283
204539,2222283
204474,2222283
204416,2222283
204541,2222283
204475,2222283
204476,2222283
204421,2222283
204381,2222283
204383,2222283
204550,2222283
74090,2222283
139285,2222283
74356,2222283
74571,2222283
74057,2222283
74060,2222283
141408,2222283
141458,2222283
150418,2222283
160508,2222283
160610,2222283
160569,2222283
160600,2222283
160619,2222283
204551,2222283
204553,2222283
93083,2222283
69871,2222283
178857,2222283
178858,2222283
178860,2222283
178861,2222283
178863,2222283
204554,2222283
204555,2222283
204556,2222283
204557,2222283
204558,2222283
204560,2222283
92102,2222283
204561,2222283
204562,2222283
204567,2222283
81055,2222283
204569,2222283
204570,2222283
204571,2222283
197438,2222283
204575,2222283
178948,2222283
205550,2222283
178930,2222283
205865,2222283
206231,2222283
74574,2222283
178984,2222283
204429,2222282
204429,2222281
204389,2222278
204395,2222277
204389,2222276
204389,2222275
204389,2222274
204389,2222273
204395,2222272
204395,2222271
204407,2222270
160587,2222269
178871,2222268
204407,2222267
178929,2222266
178929,2222265
178929,2222264
204510,2222263
74419,2222262
204449,2222260
204481,2222259
141458,2222258
204373,2222256
178881,2222256
178961,2222253
68720,2222252
68720,2222251
68720,2222250
68720,2222249
204575,2222247
178961,2222245
178961,2222244
160632,2222242
73531,2222241
204464,2222241
204535,2222241
73531,2222240
204464,2222240
204535,2222240
204469,2222237
204469,2222236
204469,2222235
204392,2222234
204556,2222233
178964,2222232
178964,2222231
204518,2222229
178964,2222228
204518,2222227
204518,2222226
178970,2222224
160674,2222222
160674,2222221
133968,2222220
73801,2222219
74848,2222219
74459,2222219
73466,2222219
74419,2222219
74305,2222219
73433,2222219
74299,2222219
74655,2222219
73441,2222219
74043,2222219
74585,2222219
74467,2222219
73460,2222219
73486,2222219
73482,2222219
74784,2222219
74352,2222219
73586,2222219
74383,2222219
74400,2222219
74398,2222219
74283,2222219
74270,2222219
74159,2222219
74161,2222219
74160,2222219
74156,2222219
74376,2222219
74044,2222219
73943,2222219
74371,2222219
74158,2222219
133439,2222219
136811,2222219
141335,2222219
141405,2222219
141411,2222219
141417,2222219
141459,2222219
141464,2222219
141470,2222219
141508,2222219
141516,2222219
141488,2222219
141531,2222219
141553,2222219
141555,2222219
141398,2222219
152605,2222219
160541,2222219
160641,2222219
160591,2222219
160645,2222219
160669,2222219
160575,2222219
160598,2222219
160632,2222219
160556,2222219
160518,2222219
160640,2222219
160758,2222219
160587,2222219
160635,2222219
159237,2222219
160592,2222219
160538,2222219
160535,2222219
160552,2222219
160604,2222219
160589,2222219
160639,2222219
166402,2222219
171617,2222219
171619,2222219
204480,2222219
178829,2222219
178832,2222219
204433,2222219
178835,2222219
74646,2222219
73604,2222219
178836,2222219
178873,2222219
178876,2222219
178879,2222219
178909,2222219
178912,2222219
72442,2222219
178921,2222219
178922,2222219
178925,2222219
178927,2222219
178929,2222219
132504,2222219
178931,2222219
178934,2222219
178937,2222219
178939,2222219
178947,2222219
178953,2222219
178956,2222219
178961,2222219
178962,2222219
178964,2222219
178966,2222219
178970,2222219
178977,2222219
178985,2222219
178986,2222219
178987,2222219
178990,2222219
178992,2222219
178994,2222219
204434,2222219
194260,2222219
204386,2222219
204351,2222219
204483,2222219
92699,2222219
204484,2222219
204485,2222219
204435,2222219
204438,2222219
204352,2222219
204488,2222219
204354,2222219
204492,2222219
98057,2222219
204357,2222219
204358,2222219
204495,2222219
204496,2222219
204498,2222219
204499,2222219
204500,2222219
204393,2222219
157130,2222219
204430,2222219
107283,2222219
204360,2222219
204404,2222219
204405,2222219
204407,2222219
116379,2222219
204501,2222219
204503,2222219
204364,2222219
204409,2222219
204432,2222219
204426,2222219
204427,2222219
204514,2222219
204428,2222219
204453,2222219
204410,2222219
204517,2222219
204518,2222219
204455,2222219
204521,2222219
204429,2222219
204464,2222219
204370,2222219
204371,2222219
204466,2222219
204414,2222219
204467,2222219
135054,2222219
204533,2222219
204471,2222219
68720,2222219
204472,2222219
204418,2222219
204541,2222219
204542,2222219
204544,2222219
204421,2222219
115746,2222219
204550,2222219
139285,2222219
74554,2222219
74571,2222219
74057,2222219
74060,2222219
141458,2222219
150418,2222219
160666,2222219
160508,2222219
160610,2222219
160569,2222219
204551,2222219
204552,2222219
93083,2222219
69871,2222219
178857,2222219
178881,2222219
178889,2222219
204555,2222219
204556,2222219
204558,2222219
204559,2222219
204560,2222219
92102,2222219
204561,2222219
204562,2222219
204563,2222219
204567,2222219
81055,2222219
204571,2222219
204574,2222219
122974,2222219
205476,2222219
73701,2222219
178884,2222219
73891,2222219
207176,2222219
90842,2222219
74052,2222219
209189,2222219
74200,2222219
178984,2222219
133968,2222217
74052,2222213
204492,2222193
68720,2222186
160589,2222180
204369,2222179
178884,2222176
160587,2222171
160587,2222170
73801,2222169
73466,2222169
74419,2222169
74317,2222169
74749,2222169
74299,2222169
74655,2222169
73441,2222169
74043,2222169
74467,2222169
74471,2222169
74352,2222169
73586,2222169
74283,2222169
74270,2222169
74273,2222169
74159,2222169
74161,2222169
74156,2222169
74044,2222169
74371,2222169
74366,2222169
74158,2222169
141335,2222169
141405,2222169
141411,2222169
141422,2222169
141464,2222169
141518,2222169
141516,2222169
141531,2222169
141555,2222169
141398,2222169
146307,2222169
152610,2222169
160641,2222169
160669,2222169
143632,2222169
160632,2222169
160640,2222169
160758,2222169
160587,2222169
160635,2222169
160528,2222169
159237,2222169
160592,2222169
160512,2222169
160570,2222169
160651,2222169
160558,2222169
160653,2222169
160655,2222169
162332,2222169
164360,2222169
166402,2222169
171617,2222169
177282,2222169
204480,2222169
178831,2222169
178835,2222169
133968,2222169
178874,2222169
178876,2222169
178879,2222169
178896,2222169
178908,2222169
178920,2222169
178921,2222169
178929,2222169
178934,2222169
178937,2222169
178939,2222169
178947,2222169
178952,2222169
178954,2222169
178959,2222169
178962,2222169
178969,2222169
178970,2222169
66828,2222169
178987,2222169
178989,2222169
178993,2222169
178997,2222169
146788,2222169
204434,2222169
194260,2222169
204351,2222169
204387,2222169
204388,2222169
204484,2222169
204435,2222169
204436,2222169
204355,2222169
204491,2222169
204492,2222169
204494,2222169
204357,2222169
204439,2222169
204498,2222169
204500,2222169
204423,2222169
204425,2222169
204396,2222169
107283,2222169
204360,2222169
133810,2222169
204403,2222169
204361,2222169
116379,2222169
204501,2222169
204503,2222169
204364,2222169
204505,2222169
198783,2222169
204451,2222169
204366,2222169
204427,2222169
204410,2222169
204517,2222169
204518,2222169
204456,2222169
204521,2222169
204522,2222169
204524,2222169
204463,2222169
204370,2222169
204528,2222169
204372,2222169
204373,2222169
204530,2222169
204467,2222169
109429,2222169
68720,2222169
204538,2222169
204539,2222169
204474,2222169
204416,2222169
204418,2222169
204541,2222169
204542,2222169
204476,2222169
115746,2222169
90201,2222169
204381,2222169
204478,2222169
139285,2222169
74571,2222169
74057,2222169
74060,2222169
141408,2222169
150418,2222169
160610,2222169
160569,2222169
160600,2222169
160619,2222169
204551,2222169
204553,2222169
93083,2222169
69871,2222169
178857,2222169
178858,2222169
178863,2222169
204555,2222169
204556,2222169
204557,2222169
204558,2222169
204559,2222169
92102,2222169
204561,2222169
204563,2222169
204566,2222169
81055,2222169
204570,2222169
204571,2222169
197438,2222169
204575,2222169
204576,2222169
178948,2222169
205476,2222169
178930,2222169
205865,2222169
74052,2222169
178984,2222169
211866,2222169
204430,2222168
204430,2222165
141459,2222164
74459,2222159
73466,2222159
74419,2222159
74317,2222159
74749,2222159
74299,2222159
74655,2222159
74079,2222159
74439,2222159
74043,2222159
74585,2222159
74467,2222159
73460,2222159
74471,2222159
73486,2222159
74352,2222159
74283,2222159
74270,2222159
74273,2222159
74159,2222159
74161,2222159
74371,2222159
74366,2222159
141405,2222159
141411,2222159
141421,2222159
141431,2222159
141516,2222159
141523,2222159
141531,2222159
141553,2222159
141555,2222159
146307,2222159
152610,2222159
143632,2222159
160632,2222159
160640,2222159
160758,2222159
160510,2222159
160587,2222159
160674,2222159
160635,2222159
160665,2222159
160642,2222159
160592,2222159
160512,2222159
160531,2222159
160570,2222159
160535,2222159
160559,2222159
160558,2222159
160532,2222159
160653,2222159
160589,2222159
160639,2222159
92776,2222159
177282,2222159
178831,2222159
204385,2222159
178833,2222159
74646,2222159
178843,2222159
178871,2222159
178874,2222159
178876,2222159
178879,2222159
178896,2222159
178908,2222159
134812,2222159
178909,2222159
178912,2222159
178929,2222159
178934,2222159
178937,2222159
178939,2222159
178947,2222159
178952,2222159
178954,2222159
178956,2222159
178961,2222159
178962,2222159
178964,2222159
178970,2222159
178977,2222159
178987,2222159
178992,2222159
178993,2222159
178997,2222159
204434,2222159
194260,2222159
195866,2222159
191923,2222159
204435,2222159
204352,2222159
204355,2222159
204356,2222159
204389,2222159
204392,2222159
204491,2222159
98057,2222159
204494,2222159
204357,2222159
204358,2222159
204439,2222159
204495,2222159
204496,2222159
204500,2222159
204431,2222159
204396,2222159
107283,2222159
204441,2222159
204360,2222159
204403,2222159
204501,2222159
143084,2222159
204505,2222159
204446,2222159
198783,2222159
204511,2222159
204452,2222159
204410,2222159
204515,2222159
204516,2222159
204517,2222159
204518,2222159
204456,2222159
204459,2222159
204521,2222159
204522,2222159
204524,2222159
204463,2222159
204527,2222159
204370,2222159
204466,2222159
204372,2222159
204414,2222159
204373,2222159
204530,2222159
204531,2222159
135054,2222159
204536,2222159
109429,2222159
204471,2222159
68720,2222159
204472,2222159
204538,2222159
204474,2222159
204416,2222159
204418,2222159
204541,2222159
204542,2222159
204476,2222159
204380,2222159
115746,2222159
90201,2222159
74356,2222159
74571,2222159
74057,2222159
74060,2222159
141408,2222159
150418,2222159
160666,2222159
160508,2222159
160610,2222159
160600,2222159
204552,2222159
93083,2222159
69871,2222159
178858,2222159
178863,2222159
178881,2222159
