idProposicao,ano,codTema,siglaTipo
2222805,2019,56,PL
2222806,2019,43,PL
2222807,2019,42,PL
2222808,2019,64,PL
2222808,2019,72,PL
2222834,2019,37,PL
2222852,2019,39,PL
2222852,2019,72,PL
2222861,2019,34,PL
2222861,2019,56,PL
2222905,2019,57,PL
2222905,2019,44,PL
2222908,2019,57,PL
2222908,2019,68,PL
2222908,2019,43,PL
2222983,2019,57,PL
2222998,2019,57,PL
2222998,2019,56,PL
2222999,2019,41,PL
2223000,2019,34,PL
2223000,2019,70,PL
2223001,2019,67,PL
2223001,2019,56,PL
2223002,2019,43,PL
2223003,2019,72,PL
2223233,2019,43,PL
2223415,2019,56,PL
2223429,2019,58,PL
2223430,2019,44,PL
2223430,2019,58,PL
2223431,2019,58,PL
2223540,2019,54,PL
2223541,2019,61,PL
2223543,2019,72,PL
2223551,2019,57,PL
2223551,2019,46,PL
2223554,2019,44,PL
2223554,2019,56,PL
2223555,2019,34,PL
2223555,2019,44,PL
2223576,2019,67,PL
2223576,2019,56,PL
2223577,2019,61,PL
2223583,2019,72,PL
2223583,2019,66,PL
2223594,2019,66,PL
2223596,2019,67,PL
2223596,2019,61,PL
2223597,2019,34,PL
2223597,2019,35,PL
2223597,2019,44,PL
2223608,2019,44,PL
2223608,2019,46,PL
2223625,2019,67,PL
2223625,2019,61,PL
2223632,2019,34,PL
2223632,2019,58,PL
2223635,2019,44,PL
2223635,2019,70,PL
2223663,2019,72,PL
2223685,2019,70,PL
2223687,2019,67,PL
2223687,2019,66,PL
2223702,2019,64,PL
2223702,2019,70,PL
2223717,2019,34,PL
2223724,2019,34,PL
2223724,2019,44,PL
2223728,2019,46,PL
2223728,2019,58,PL
2223731,2019,67,PL
2223731,2019,66,PL
2223732,2019,51,PL
2223739,2019,43,PL
2223755,2019,72,PL
2223766,2019,43,PL
2223787,2019,56,PL
2223832,2019,72,PL
2223843,2019,46,PL
2223843,2019,66,PL
2223844,2019,72,PL
2223844,2019,56,PL
2223847,2019,62,PL
2223847,2019,56,PL
2223861,2019,72,PL
2223864,2019,70,PL
2223869,2019,67,PL
2223869,2019,66,PL
2223901,2019,34,PL
2223901,2019,61,PL
2223921,2019,66,PL
2223922,2019,43,PL
2223922,2019,66,PL
2223939,2019,43,PL
2223940,2019,67,PL
2223940,2019,61,PL
2223941,2019,43,PL
2223942,2019,44,PL
2223949,2019,74,PL
2223951,2019,43,PL
2223976,2019,43,PL
2223976,2019,44,PL
2224067,2019,40,PL
2224067,2019,55,PL
2224079,2019,44,PL
2224079,2019,52,PL
2224115,2019,34,PL
2224115,2019,66,PL
2224135,2019,70,PL
2224135,2019,58,PL
2224136,2019,43,PL
2224136,2019,48,PL
2224148,2019,34,PL
2224148,2019,44,PL
2224167,2019,43,PL
2224167,2019,56,PL
2224191,2019,40,PL
2224199,2019,34,PL
2224199,2019,70,PL
2224201,2019,58,PL
2224218,2019,57,PL
2224218,2019,46,PL
2224220,2019,57,PL
2224224,2019,48,PL
2224226,2019,56,PL
2224227,2019,62,PL
2224227,2019,48,PL
2224232,2019,44,PL
2224232,2019,58,PL
2224235,2019,44,PL
2224241,2019,40,PL
2224241,2019,61,PL
2224255,2019,42,PL
2224264,2019,66,PL
2224264,2019,48,PL
2224270,2019,72,PL
2224273,2019,57,PL
2224273,2019,44,PL
2224277,2019,34,PL
2224277,2019,35,PL
2224281,2019,56,PL
2224281,2019,58,PL
2224282,2019,42,PL
2224282,2019,76,PL
2224282,2019,58,PL
2224284,2019,44,PL
2224284,2019,46,PL
2224295,2019,70,PL
2224295,2019,56,PL
2224296,2019,44,PL
2224300,2019,56,PL
2224311,2019,35,PL
2224311,2019,44,PL
2224315,2019,44,PL
2224315,2019,56,PL
2224316,2019,44,PL
2224316,2019,46,PL
2224318,2019,43,PL
2224318,2019,44,PL
2224324,2019,72,PL
2224326,2019,67,PL
2224331,2019,72,PL
2224362,2019,74,PL
2224363,2019,43,PL
2224364,2019,56,PL
2224364,2019,58,PL
2224366,2019,66,PL
2224366,2019,61,PL
2224367,2019,43,PL
2224380,2019,72,PL
2224380,2019,56,PL
2224385,2019,34,PL
2224398,2019,70,PL
2224398,2019,61,PL
2224399,2019,67,PL
2224399,2019,40,PL
2224490,2019,46,PL
2224490,2019,39,PL
2224493,2019,44,PL
2224493,2019,52,PL
2224493,2019,58,PL
2224495,2019,66,PL
2224505,2019,64,PL
2224505,2019,70,PL
2224508,2019,48,PL
2224510,2019,61,PL
2224514,2019,61,PL
2224516,2019,44,PL
2224516,2019,46,PL
2224516,2019,58,PL
2224517,2019,67,PL
2224517,2019,61,PL
2224579,2019,74,PL
2224581,2019,43,PL
2224581,2019,48,PL
2224584,2019,56,PL
2224599,2019,42,PL
2224601,2019,42,PL
2224607,2019,34,PL
2224607,2019,57,PL
2224608,2019,70,PL
2224651,2019,42,PL
2224652,2019,72,PL
2224656,2019,64,PL
2224656,2019,56,PL
2224662,2019,44,PL
2224662,2019,72,PL
2224664,2019,44,PL
2224664,2019,48,PL
2224667,2019,34,PL
2224692,2019,42,PL
2224719,2019,66,PL
2224719,2019,48,PL
2224720,2019,48,PL
2224724,2019,34,PL
2224730,2019,44,PL
2224730,2019,56,PL
2224737,2019,42,PL
2224737,2019,44,PL
2224749,2019,43,PL
2224749,2019,44,PL
2224750,2019,46,PL
2224754,2019,34,PL
2224754,2019,70,PL
2224755,2019,37,PL
2224766,2019,57,PL
2224766,2019,43,PL
2224775,2019,67,PL
2224775,2019,61,PL
2224794,2019,61,PL
2224825,2019,43,PL
2224829,2019,42,PL
2224900,2019,42,PL
2224900,2019,44,PL
2224909,2019,43,PL
2224909,2019,44,PL
2224910,2019,68,PL
2224910,2019,43,PL
2224925,2019,35,PL
2224925,2019,43,PL
2224926,2019,44,PL
2224926,2019,56,PL
2224946,2019,58,PL
2224953,2019,34,PL
2224953,2019,67,PL
2224953,2019,54,PL
2224961,2019,58,PL
2224978,2019,34,PL
2224981,2019,46,PL
2224981,2019,39,PL
2224997,2019,35,PL
2224997,2019,43,PL
2224997,2019,44,PL
2224999,2019,35,PL
2225001,2019,35,PL
2225002,2019,35,PL
2225017,2019,43,PL
2225018,2019,53,PL
2225061,2019,34,PL
2225061,2019,35,PL
2225213,2019,51,PL
2225215,2019,34,PL
2225215,2019,42,PL
2225218,2019,43,PL
2225218,2019,44,PL
2225220,2019,57,PL
2225223,2019,44,PL
2225223,2019,46,PL
2225227,2019,44,PL
2225227,2019,61,PL
2225234,2019,43,PL
2225281,2019,46,PL
2225281,2019,70,PL
2225291,2019,39,PL
2225291,2019,72,PL
2225292,2019,40,PL
2225292,2019,66,PL
2286993,2019,39,PL
2286993,2019,70,PL
2225305,2019,34,PL
2225319,2019,44,PL
2225319,2019,56,PL
2225331,2019,64,PL
2225331,2019,46,PL
2225332,2019,44,PL
2225332,2019,54,PL
2225332,2019,56,PL
2225333,2019,56,PL
2225334,2019,35,PL
2225334,2019,72,PL
2225351,2019,57,PL
2225351,2019,61,PL
2225359,2019,57,PL
2225359,2019,43,PL
2225377,2019,42,PL
2225377,2019,44,PL
2225387,2019,42,PL
2225387,2019,44,PL
2225388,2019,44,PL
2225388,2019,72,PL
2225399,2019,34,PL
2225399,2019,57,PL
2225401,2019,34,PL
2225401,2019,44,PL
2225425,2019,43,PL
2225425,2019,44,PL
2225432,2019,56,PL
2225444,2019,44,PL
2225444,2019,70,PL
2225472,2019,34,PL
2225472,2019,35,PL
2225486,2019,42,PL
2225486,2019,44,PL
2225486,2019,70,PL
2225510,2019,34,PL
2225512,2019,41,PL
2225512,2019,54,PL
2225514,2019,57,PL
2225514,2019,44,PL
2225514,2019,58,PL
2225573,2019,44,PL
2225606,2019,40,PL
2225677,2019,58,PL
2225700,2019,64,PL
2225701,2019,42,PL
2225703,2019,58,PL
2225704,2019,58,PL
2225704,2019,61,PL
2225706,2019,34,PL
2225708,2019,61,PL
2225720,2019,44,PL
2225720,2019,52,PL
2225720,2019,56,PL
2225732,2019,57,PL
2225732,2019,58,PL
2225732,2019,61,PL
2225733,2019,57,PL
2225733,2019,61,PL
2225737,2019,44,PL
2225737,2019,56,PL
2225738,2019,72,PL
2225739,2019,72,PL
2225740,2019,72,PL
2225749,2019,64,PL
2225749,2019,35,PL
2225760,2019,66,PL
2225760,2019,56,PL
2225761,2019,40,PL
2225761,2019,58,PL
2225761,2019,61,PL
2225782,2019,35,PL
2225782,2019,58,PL
2225790,2019,39,PL
2225804,2019,43,PL
2225817,2019,64,PL
2225817,2019,61,PL
2225884,2019,44,PL
2225884,2019,70,PL
2225884,2019,56,PL
2225892,2019,57,PL
2225892,2019,43,PL
2225894,2019,64,PL
2225894,2019,44,PL
2225894,2019,48,PL
2225917,2019,72,PL
2225917,2019,58,PL
2225963,2019,61,PL
2226007,2019,46,PL
2226007,2019,56,PL
2226008,2019,34,PL
2226008,2019,41,PL
2299908,2019,46,PL
2299908,2019,58,PL
2226027,2019,64,PL
2226027,2019,56,PL
2226118,2019,67,PL
2226118,2019,44,PL
2226118,2019,61,PL
2226121,2019,41,PL
2226121,2019,40,PL
2226130,2019,34,PL
2226165,2019,46,PL
2226165,2019,48,PL
2283908,2019,42,PL
2226193,2019,54,PL
2226196,2019,54,PL
2226196,2019,66,PL
2226198,2019,35,PL
2226205,2019,57,PL
2226205,2019,44,PL
2226211,2019,61,PL
2226215,2019,56,PL
2226220,2019,44,PL
2226220,2019,56,PL
2226221,2019,46,PL
2226231,2019,34,PL
2226231,2019,57,PL
2226240,2019,42,PL
2226261,2019,34,PL
2226261,2019,44,PL
2226262,2019,64,PL
2226262,2019,70,PL
2226262,2019,48,PL
2226264,2019,74,PL
2226274,2019,57,PL
2226312,2019,70,PL
2226312,2019,61,PL
2226318,2019,57,PL
2226318,2019,43,PL
2226393,2019,56,PL
2226321,2019,44,PL
2226321,2019,46,PL
2226338,2019,72,PL
2226373,2019,66,PL
2226373,2019,56,PL
2226374,2019,54,PL
2226382,2019,64,PL
2226588,2019,44,PL
2226430,2019,58,PL
2226430,2019,61,PL
2226431,2019,67,PL
2226431,2019,54,PL
2226442,2019,44,PL
2226442,2019,56,PL
2226591,2019,64,PL
2226591,2019,48,PL
2226591,2019,52,PL
2226591,2019,58,PL
2226619,2019,44,PL
2226621,2019,37,PL
2226698,2019,64,PL
2226698,2019,57,PL
2226699,2019,42,PL
2226699,2019,66,PL
2226703,2019,41,PL
2226703,2019,54,PL
2226709,2019,64,PL
2226709,2019,48,PL
2226709,2019,56,PL
2226717,2019,64,PL
2226717,2019,48,PL
2226735,2019,34,PL
2226751,2019,43,PL
2226753,2019,37,PL
2226754,2019,42,PL
2226758,2019,43,PL
2226779,2019,41,PL
2226780,2019,52,PL
2226782,2019,57,PL
2226782,2019,40,PL
2226790,2019,34,PL
2226790,2019,74,PL
2226793,2019,57,PL
2226794,2019,44,PL
2226794,2019,56,PL
2226795,2019,34,PL
2226795,2019,37,PL
2226801,2019,46,PL
2226801,2019,70,PL
2226819,2019,74,PL
2226827,2019,42,PL
2226834,2019,43,PL
2226871,2019,58,PL
2226884,2019,58,PL
2226885,2019,44,PL
2226885,2019,72,PL
2226895,2019,57,PL
2226908,2019,72,PL
2226929,2019,35,PL
2226929,2019,60,PL
2226944,2019,35,PL
2226947,2019,56,PL
2226983,2019,34,PL
2226983,2019,43,PL
2226999,2019,44,PL
2226999,2019,52,PL
2226999,2019,58,PL
2227001,2019,43,PL
2227001,2019,56,PL
2227019,2019,34,PL
2227038,2019,74,PL
2227039,2019,43,PL
2227041,2019,43,PL
2227042,2019,44,PL
2227042,2019,66,PL
2227043,2019,57,PL
2227043,2019,43,PL
2227076,2019,64,PL
2227076,2019,48,PL
2227076,2019,52,PL
2227076,2019,58,PL
2227140,2019,48,PL
2227146,2019,68,PL
2227146,2019,53,PL
2227175,2019,57,PL
2227175,2019,61,PL
2227181,2019,64,PL
2227182,2019,70,PL
2227182,2019,66,PL
2227182,2019,48,PL
2227184,2019,43,PL
2227211,2019,48,PL
2227261,2019,58,PL
2227221,2019,57,PL
2227221,2019,58,PL
2227243,2019,37,PL
2227260,2019,72,PL
2227267,2019,60,PL
2227268,2019,48,PL
2227279,2019,56,PL
2227285,2019,56,PL
2227285,2019,58,PL
2227298,2019,43,PL
2227303,2019,40,PL
2227303,2019,39,PL
2227305,2019,67,PL
2227305,2019,54,PL
2227320,2019,34,PL
2227324,2019,46,PL
2227339,2019,72,PL
2227339,2019,56,PL
2227360,2019,61,PL
2227363,2019,34,PL
2227363,2019,43,PL
2227363,2019,48,PL
2227364,2019,70,PL
2227364,2019,52,PL
2227364,2019,56,PL
2227371,2019,34,PL
2227371,2019,48,PL
2227380,2019,34,PL
2227380,2019,68,PL
2227381,2019,67,PL
2227394,2019,66,PL
2227394,2019,48,PL
2227403,2019,61,PL
2227422,2019,58,PL
2227429,2019,58,PL
2227430,2019,46,PL
2227430,2019,56,PL
2227431,2019,41,PL
2227431,2019,56,PL
2227433,2019,46,PL
2227443,2019,48,PL
2227445,2019,34,PL
2227445,2019,48,PL
2227447,2019,40,PL
2227447,2019,70,PL
2227448,2019,61,PL
2227449,2019,57,PL
2227449,2019,61,PL
2227505,2019,40,PL
2227505,2019,70,PL
2227505,2019,66,PL
2227552,2019,43,PL
2227563,2019,43,PL
2227563,2019,61,PL
2227601,2019,57,PL
2227601,2019,44,PL
2227626,2019,34,PL
2227639,2019,58,PL
2227641,2019,70,PL
2227642,2019,46,PL
2227643,2019,56,PL
2227666,2019,72,PL
2227666,2019,56,PL
2227672,2019,58,PL
2227676,2019,54,PL
2227685,2019,58,PL
2227685,2019,61,PL
2227688,2019,35,PL
2227693,2019,34,PL
2227693,2019,67,PL
2227693,2019,61,PL
2227700,2019,44,PL
2227700,2019,40,PL
2227700,2019,39,PL
2227702,2019,42,PL
2227702,2019,66,PL
2227703,2019,40,PL
2227703,2019,58,PL
2227704,2019,76,PL
2227706,2019,52,PL
2227707,2019,70,PL
2227707,2019,58,PL
2227729,2019,64,PL
2227729,2019,56,PL
2227730,2019,67,PL
2227732,2019,34,PL
2227733,2019,42,PL
2227733,2019,56,PL
2227734,2019,66,PL
2227734,2019,56,PL
2227735,2019,56,PL
2227736,2019,34,PL
2227737,2019,58,PL
2227739,2019,52,PL
2227740,2019,42,PL
2227741,2019,42,PL
2227741,2019,56,PL
2227742,2019,42,PL
2227742,2019,68,PL
2227743,2019,61,PL
2227744,2019,43,PL
2227745,2019,61,PL
2227746,2019,43,PL
2227747,2019,46,PL
2227748,2019,42,PL
2227749,2019,39,PL
2227749,2019,70,PL
2227750,2019,43,PL
2227750,2019,61,PL
2227752,2019,42,PL
2227753,2019,48,PL
2227754,2019,66,PL
2227754,2019,58,PL
2227776,2019,44,PL
2227776,2019,52,PL
2227782,2019,34,PL
2227782,2019,44,PL
2227788,2019,44,PL
2227788,2019,56,PL
2227799,2019,56,PL
2227803,2019,61,PL
2227809,2019,40,PL
2227809,2019,58,PL
2227821,2019,72,PL
2227824,2019,54,PL
2227835,2019,42,PL
2227850,2019,43,PL
2227851,2019,46,PL
2227851,2019,58,PL
2227852,2019,52,PL
2227858,2019,41,PL
2227859,2019,56,PL
2227860,2019,61,PL
2227861,2019,61,PL
2227862,2019,67,PL
2227862,2019,61,PL
2227863,2019,34,PL
2227863,2019,43,PL
2227864,2019,44,PL
2227864,2019,61,PL
2227865,2019,44,PL
2227865,2019,46,PL
2227866,2019,44,PL
2227867,2019,54,PL
2227869,2019,56,PL
2227870,2019,58,PL
2227917,2019,35,PL
2227917,2019,70,PL
2227946,2019,72,PL
2227950,2019,61,PL
2227977,2019,44,PL
2227977,2019,52,PL
2227977,2019,58,PL
2228013,2019,57,PL
2228013,2019,61,PL
2228037,2019,42,PL
2228126,2019,72,PL
2228130,2019,54,PL
2228130,2019,48,PL
2228132,2019,42,PL
2228132,2019,66,PL
2228133,2019,64,PL
2228135,2019,57,PL
2228135,2019,46,PL
2228136,2019,64,PL
2228145,2019,46,PL
2228146,2019,43,PL
2228151,2019,54,PL
2228192,2019,35,PL
2228192,2019,39,PL
2228192,2019,70,PL
2228192,2019,60,PL
2228203,2019,70,PL
2228203,2019,66,PL
2228205,2019,58,PL
2228216,2019,43,PL
2228217,2019,35,PL
2228219,2019,40,PL
2228219,2019,66,PL
2228242,2019,34,PL
2228242,2019,43,PL
2228244,2019,52,PL
2228251,2019,74,PL
2228253,2019,41,PL
2228253,2019,67,PL
2228255,2019,34,PL
2228255,2019,66,PL
2228256,2019,56,PL
2228257,2019,61,PL
2228263,2019,76,PL
2228263,2019,58,PL
2228265,2019,35,PL
2228265,2019,72,PL
2228402,2019,64,PL
2228402,2019,67,PL
2228402,2019,56,PL
2228281,2019,34,PL
2228281,2019,43,PL
2228281,2019,44,PL
2228282,2019,46,PL
2228304,2019,66,PL
2228304,2019,61,PL
2228310,2019,46,PL
2228311,2019,43,PL
2228312,2019,64,PL
2228312,2019,46,PL
2228316,2019,43,PL
2228335,2019,67,PL
2228335,2019,61,PL
2228338,2019,43,PL
2228338,2019,44,PL
2228341,2019,39,PL
2228343,2019,43,PL
2228345,2019,43,PL
2228349,2019,61,PL
2228356,2019,58,PL
2228358,2019,52,PL
2228362,2019,34,PL
2228390,2019,62,PL
2228390,2019,37,PL
2228391,2019,72,PL
2228392,2019,43,PL
2228392,2019,44,PL
2228394,2019,40,PL
2228394,2019,66,PL
2228400,2019,70,PL
2228401,2019,34,PL
2228401,2019,44,PL
2228407,2019,72,PL
2228666,2019,34,PL
2228666,2019,54,PL
2228681,2019,54,PL
2228688,2019,37,PL
2228688,2019,67,PL
2228690,2019,70,PL
2228695,2019,56,PL
2228705,2019,42,PL
2228706,2019,72,PL
2228710,2019,44,PL
2228715,2019,42,PL
2228717,2019,42,PL
2228718,2019,42,PL
2228720,2019,42,PL
2228722,2019,56,PL
2222076,2019,43,PL
2222076,2019,48,PL
2228734,2019,34,PL
2228745,2019,72,PL
2228759,2019,54,PL
2228783,2019,74,PL
2228792,2019,72,PL
2228835,2019,43,PL
2228835,2019,44,PL
2228836,2019,57,PL
2228836,2019,70,PL
2228839,2019,72,PL
2228839,2019,56,PL
2228845,2019,70,PL
2228845,2019,58,PL
2228846,2019,70,PL
2228850,2019,37,PL
2228872,2019,57,PL
2228908,2019,43,PL
2228917,2019,76,PL
2228917,2019,58,PL
2228919,2019,76,PL
2228919,2019,58,PL
2228926,2019,43,PL
2228926,2019,44,PL
2228929,2019,61,PL
2228930,2019,34,PL
2228930,2019,46,PL
2228930,2019,61,PL
2228938,2019,67,PL
2228971,2019,57,PL
2228971,2019,61,PL
2228940,2019,57,PL
2228942,2019,67,PL
2228942,2019,70,PL
2228948,2019,42,PL
2228948,2019,66,PL
2228973,2019,67,PL
2228973,2019,54,PL
2228974,2019,54,PL
2228978,2019,34,PL
2228978,2019,76,PL
2229046,2019,43,PL
2229046,2019,48,PL
2229064,2019,42,PL
2229088,2019,66,PL
2229089,2019,42,PL
2229089,2019,44,PL
2229089,2019,66,PL
2229098,2019,64,PL
2229098,2019,52,PL
2229100,2019,64,PL
2229100,2019,70,PL
2229100,2019,66,PL
2229110,2019,41,PL
2229115,2019,43,PL
2229115,2019,44,PL
2229128,2019,39,PL
2229128,2019,72,PL
2229129,2019,43,PL
2229129,2019,44,PL
2229139,2019,58,PL
2229193,2019,43,PL
2229201,2019,34,PL
2229201,2019,43,PL
2229201,2019,58,PL
2229202,2019,61,PL
2229220,2019,43,PL
2229274,2019,43,PL
2229281,2019,43,PL
2229282,2019,41,PL
2229282,2019,57,PL
2229283,2019,67,PL
2229283,2019,66,PL
2229284,2019,43,PL
2229288,2019,34,PL
2229288,2019,43,PL
2229289,2019,70,PL
2229289,2019,66,PL
2229289,2019,48,PL
2229290,2019,66,PL
2229290,2019,56,PL
2229295,2019,35,PL
2229295,2019,72,PL
2229302,2019,57,PL
2229302,2019,43,PL
2229302,2019,44,PL
2229310,2019,42,PL
2229310,2019,44,PL
2229311,2019,44,PL
2229312,2019,43,PL
2229316,2019,46,PL
2229316,2019,52,PL
2229319,2019,61,PL
2229345,2019,43,PL
2229376,2019,62,PL
2229376,2019,37,PL
2229377,2019,61,PL
2229379,2019,42,PL
2229379,2019,58,PL
2229394,2019,34,PL
2229394,2019,61,PL
2229402,2019,70,PL
2229403,2019,43,PL
2229410,2019,62,PL
2229410,2019,57,PL
2229410,2019,54,PL
2229410,2019,48,PL
2229414,2019,48,PL
2229416,2019,43,PL
2229416,2019,44,PL
2229419,2019,42,PL
2229419,2019,43,PL
2229438,2019,61,PL
2229455,2019,43,PL
2229471,2019,43,PL
2229473,2019,44,PL
2229473,2019,40,PL
2229482,2019,42,PL
2229489,2019,61,PL
2229504,2019,34,PL
2229504,2019,76,PL
2264575,2019,44,PL
2264575,2019,70,PL
2140342,2019,48,PL
2229528,2019,67,PL
2229528,2019,54,PL
2229529,2019,42,PL
2229529,2019,44,PL
2229529,2019,39,PL
2229531,2019,46,PL
2229541,2019,34,PL
2229541,2019,44,PL
2229542,2019,57,PL
2229542,2019,44,PL
2229543,2019,46,PL
2229543,2019,39,PL
2229545,2019,41,PL
2229548,2019,64,PL
2229550,2019,34,PL
2229550,2019,41,PL
2229550,2019,48,PL
2229557,2019,67,PL
2229557,2019,56,PL
2229559,2019,52,PL
2229559,2019,58,PL
2229561,2019,42,EMS
2229561,2019,66,EMS
539990,2019,66,PL
2229650,2019,42,PL
2229695,2019,54,PL
2229703,2019,58,PL
2229710,2019,70,PL
2229710,2019,48,PL
2229712,2019,42,PL
2229713,2019,42,PL
2229715,2019,43,PL
2229715,2019,44,PL
2229716,2019,43,PL
2229717,2019,72,PL
2229718,2019,44,PL
2229719,2019,43,PL
2229723,2019,58,PL
2229724,2019,46,PL
2229724,2019,56,PL
2229725,2019,48,PL
2229730,2019,61,PL
2229743,2019,64,EMS
1299577,2019,64,PL
2229752,2019,64,PL
2229752,2019,46,PL
2229754,2019,48,PL
2229755,2019,43,PL
2229756,2019,43,PL
2229757,2019,42,PL
2229763,2019,64,PL
2229770,2019,61,PL
2229815,2019,67,PL
2301102,2019,41,PL
2301102,2019,48,PL
2229840,2019,43,PL
2229843,2019,61,PL
2229845,2019,76,PL
2229845,2019,43,PL
2229871,2019,48,EMS
601739,2019,42,PL
601739,2019,48,PL
2229875,2019,70,PL
2229875,2019,56,PL
2229876,2019,41,PL
2229876,2019,61,PL
2229878,2019,67,PL
2229878,2019,66,PL
2229887,2019,67,PL
2229887,2019,40,PL
2229902,2019,56,PL
2229910,2019,44,PL
2229930,2019,76,PL
2229930,2019,43,PL
2229942,2019,61,PL
2229965,2019,57,PL
2229965,2019,44,PL
2229965,2019,58,PL
2229974,2019,67,PL
2229974,2019,66,PL
2229975,2019,44,PL
2229976,2019,44,PL
2229983,2019,42,PL
2229998,2019,43,PL
2229998,2019,61,PL
2229999,2019,67,PL
2229999,2019,56,PL
2230000,2019,72,PL
2230006,2019,34,PL
2230006,2019,46,PL
2230008,2019,52,PL
2230025,2019,34,PL
2230041,2019,64,PL
2230041,2019,40,PL
2230049,2019,48,PL
2230062,2019,74,PL
2230063,2019,64,PL
2230063,2019,48,PL
2230069,2019,44,PL
2230069,2019,54,PL
2230085,2019,52,PL
2230089,2019,67,PL
2230089,2019,54,PL
2230131,2019,42,PL
2230135,2019,39,PL
2230136,2019,64,PL
2230136,2019,42,PL
2230136,2019,51,PL
2230138,2019,40,PL
2230138,2019,70,PL
2230140,2019,70,PL
2230142,2019,40,PL
2230142,2019,66,PL
2230143,2019,56,PL
2230144,2019,56,PL
2230145,2019,70,PL
2230147,2019,64,PL
2230147,2019,51,PL
2230149,2019,61,PL
2230150,2019,42,PL
2230151,2019,64,PL
2230151,2019,70,PL
2230152,2019,70,PL
2230152,2019,48,PL
2230153,2019,40,PL
2230153,2019,70,PL
2230154,2019,42,PL
2230154,2019,40,PL
2230155,2019,40,PL
2230156,2019,58,PL
2230157,2019,70,PL
2230157,2019,58,PL
2230159,2019,58,PL
2230161,2019,42,PL
2230161,2019,40,PL
2230182,2019,42,PL
2230182,2019,40,PL
2230197,2019,70,PL
2230197,2019,61,PL
2230199,2019,34,PL
2230199,2019,44,PL
2230199,2019,52,PL
2230199,2019,56,PL
2230200,2019,67,PL
2230200,2019,54,PL
2230201,2019,44,PL
2230201,2019,56,PL
2230205,2019,43,PL
2230211,2019,61,PL
2230225,2019,43,PL
2230226,2019,56,PL
2230234,2019,34,PL
2230247,2019,64,PL
2230247,2019,54,PL
2230249,2019,44,PL
2230249,2019,46,PL
2230249,2019,58,PL
2230255,2019,44,PL
2230256,2019,72,PL
2230260,2019,46,PL
2230260,2019,56,PL
2230273,2019,68,PL
2230273,2019,55,PL
2230281,2019,66,PL
2230281,2019,48,PL
2230281,2019,56,PL
2230324,2019,42,PL
2230325,2019,43,PL
2230347,2019,70,PL
2230347,2019,61,PL
2230374,2019,46,PL
2230394,2019,57,PL
2230394,2019,43,PL
2230418,2019,43,PL
2230419,2019,70,PL
2230419,2019,74,PL
2230453,2019,46,PL
2230454,2019,52,PL
2230454,2019,58,PL
2230455,2019,46,PL
2230477,2019,43,PL
2230504,2019,64,PL
2230504,2019,70,PL
2230513,2019,46,PL
2230514,2019,44,PL
2230514,2019,46,PL
2230517,2019,34,PL
2230517,2019,57,PL
2230524,2019,39,PL
2230530,2019,43,PL
2230530,2019,44,PL
2230531,2019,43,PL
2230531,2019,44,PL
2230532,2019,62,PL
2230532,2019,46,PL
2230541,2019,66,PL
2230541,2019,56,PL
2230542,2019,35,PL
2230542,2019,44,PL
2230543,2019,56,PL
2230544,2019,35,PL
2230544,2019,67,PL
2230546,2019,58,PL
2230548,2019,57,PL
2230548,2019,43,PL
2230548,2019,44,PL
2230560,2019,54,PL
2230560,2019,70,PL
2230575,2019,57,PL
2230578,2019,48,PL
2230582,2019,62,PL
2230582,2019,68,PL
2230583,2019,41,PL
2230583,2019,57,PL
2230583,2019,48,PL
2230586,2019,67,PL
2230586,2019,66,PL
2230592,2019,44,PL
2230592,2019,56,PL
2230594,2019,72,PL
2230598,2019,67,PL
2230615,2019,61,PL
2230617,2019,54,PL
2230620,2019,34,PL
2230627,2019,67,PL
2230632,2019,44,PL
2230632,2019,52,PL
2230632,2019,58,PL
2230638,2019,76,PL
2230638,2019,52,PL
2230638,2019,58,PL
2230641,2019,41,PL
2230641,2019,40,PL
2230641,2019,48,PL
2230646,2019,41,PL
2230646,2019,62,PL
2230646,2019,40,PL
2230646,2019,46,PL
2230650,2019,40,PL
2230650,2019,46,PL
2230650,2019,58,PL
2230661,2019,56,PL
2230661,2019,58,PL
2230666,2019,57,PL
2230666,2019,43,PL
2230668,2019,61,PL
2230675,2019,44,PL
2230675,2019,52,PL
2230675,2019,58,PL
2230688,2019,34,PL
2230688,2019,70,PL
2230689,2019,76,PL
2230689,2019,58,PL
2230690,2019,34,PL
2230690,2019,43,PL
2230691,2019,34,PL
2230692,2019,43,PL
2230710,2019,35,PL
2230710,2019,44,PL
2230765,2019,40,PL
2230765,2019,70,PL
2230766,2019,52,PL
2230794,2019,35,PL
2230794,2019,44,PL
2230794,2019,72,PL
2230807,2019,57,PL
2230807,2019,74,PL
2230808,2019,43,PL
2230809,2019,37,PL
2230809,2019,67,PL
2230809,2019,44,PL
2230810,2019,34,PL
2230810,2019,35,PL
2230810,2019,43,PL
2230811,2019,74,PL
2230831,2019,72,PL
2230862,2019,72,PL
2230863,2019,34,PL
2230863,2019,62,PL
2230869,2019,74,PL
2230871,2019,64,PL
2230871,2019,66,PL
2230871,2019,48,PL
2230887,2019,46,PL
2230890,2019,52,PL
2230898,2019,72,PL
2230899,2019,37,PL
2230902,2019,34,PL
2230902,2019,52,PL
2230904,2019,64,PL
2230904,2019,43,PL
2230956,2019,43,PL
